Date,Count,Date,Census_Tracts,PoliceDistrict
2018-07-29,77,2018-07-29,905.0,Northern
2018-08-05,67,2018-08-05,905.0,Northern
2018-08-12,72,2018-08-12,905.0,Northern
2018-08-19,82,2018-08-19,905.0,Northern
2018-08-26,57,2018-08-26,905.0,Northern
2018-09-02,53,2018-09-02,905.0,Northern
2018-09-09,61,2018-09-09,905.0,Northern
2018-09-16,50,2018-09-16,905.0,Northern
2018-09-23,81,2018-09-23,905.0,Northern
2018-09-30,83,2018-09-30,905.0,Northern
2018-10-07,32,2018-10-07,905.0,Northern
2018-10-14,57,2018-10-14,905.0,Northern
2018-10-21,61,2018-10-21,905.0,Northern
2018-10-28,67,2018-10-28,905.0,Northern
2018-11-04,79,2018-11-04,905.0,Northern
2018-11-11,50,2018-11-11,905.0,Northern
2018-11-18,44,2018-11-18,905.0,Northern
2018-11-25,64,2018-11-25,905.0,Northern
2018-12-02,50,2018-12-02,905.0,Northern
2018-12-09,52,2018-12-09,905.0,Northern
2018-12-16,77,2018-12-16,905.0,Northern
2018-12-23,59,2018-12-23,905.0,Northern
2018-12-30,43,2018-12-30,905.0,Northern
2019-01-06,9,2019-01-06,905.0,Northern
2013-07-07,53,2013-07-07,2608.0,Southeastern
2013-07-14,46,2013-07-14,2608.0,Southeastern
2013-07-21,48,2013-07-21,2608.0,Southeastern
2013-07-28,53,2013-07-28,2608.0,Southeastern
2013-08-04,53,2013-08-04,2608.0,Southeastern
2013-08-11,61,2013-08-11,2608.0,Southeastern
2013-08-18,67,2013-08-18,2608.0,Southeastern
2013-08-25,45,2013-08-25,2608.0,Southeastern
2013-09-01,42,2013-09-01,2608.0,Southeastern
2013-09-08,39,2013-09-08,2608.0,Southeastern
2013-09-15,62,2013-09-15,2608.0,Southeastern
2013-09-22,53,2013-09-22,2608.0,Southeastern
2013-09-29,51,2013-09-29,2608.0,Southeastern
2013-10-06,69,2013-10-06,2608.0,Southeastern
2013-10-13,48,2013-10-13,2608.0,Southeastern
2013-10-20,29,2013-10-20,2608.0,Southeastern
2013-10-27,45,2013-10-27,2608.0,Southeastern
2013-11-03,40,2013-11-03,2608.0,Southeastern
2013-11-10,41,2013-11-10,2608.0,Southeastern
2013-11-17,54,2013-11-17,2608.0,Southeastern
2013-11-24,47,2013-11-24,2608.0,Southeastern
2013-12-01,35,2013-12-01,2608.0,Southeastern
2013-12-08,31,2013-12-08,2608.0,Southeastern
2013-12-15,52,2013-12-15,2608.0,Southeastern
2013-12-22,56,2013-12-22,2608.0,Southeastern
2013-12-29,45,2013-12-29,2608.0,Southeastern
2014-01-05,34,2014-01-05,2608.0,Southeastern
2014-01-12,26,2014-01-12,2608.0,Southeastern
2014-01-19,40,2014-01-19,2608.0,Southeastern
2014-01-26,39,2014-01-26,2608.0,Southeastern
2014-02-02,51,2014-02-02,2608.0,Southeastern
2014-02-09,32,2014-02-09,2608.0,Southeastern
2014-02-16,33,2014-02-16,2608.0,Southeastern
2014-02-23,41,2014-02-23,2608.0,Southeastern
2014-03-02,29,2014-03-02,2608.0,Southeastern
2014-03-09,27,2014-03-09,2608.0,Southeastern
2014-03-16,40,2014-03-16,2608.0,Southeastern
2014-03-23,32,2014-03-23,2608.0,Southeastern
2014-03-30,49,2014-03-30,2608.0,Southeastern
2014-04-06,48,2014-04-06,2608.0,Southeastern
2014-04-13,36,2014-04-13,2608.0,Southeastern
2014-04-20,36,2014-04-20,2608.0,Southeastern
2014-04-27,35,2014-04-27,2608.0,Southeastern
2014-05-04,42,2014-05-04,2608.0,Southeastern
2014-05-11,42,2014-05-11,2608.0,Southeastern
2014-05-18,41,2014-05-18,2608.0,Southeastern
2014-05-25,42,2014-05-25,2608.0,Southeastern
2014-06-01,64,2014-06-01,2608.0,Southeastern
2014-06-08,72,2014-06-08,2608.0,Southeastern
2014-06-15,58,2014-06-15,2608.0,Southeastern
2014-06-22,75,2014-06-22,2608.0,Southeastern
2014-06-29,68,2014-06-29,2608.0,Southeastern
2014-07-06,89,2014-07-06,2608.0,Southeastern
2014-07-13,50,2014-07-13,2608.0,Southeastern
2014-07-20,65,2014-07-20,2608.0,Southeastern
2014-07-27,62,2014-07-27,2608.0,Southeastern
2014-08-03,60,2014-08-03,2608.0,Southeastern
2014-08-10,72,2014-08-10,2608.0,Southeastern
2014-08-17,83,2014-08-17,2608.0,Southeastern
2014-08-24,82,2014-08-24,2608.0,Southeastern
2014-08-31,72,2014-08-31,2608.0,Southeastern
2014-09-07,62,2014-09-07,2608.0,Southeastern
2014-09-14,67,2014-09-14,2608.0,Southeastern
2014-09-21,71,2014-09-21,2608.0,Southeastern
2014-09-28,46,2014-09-28,2608.0,Southeastern
2014-10-05,61,2014-10-05,2608.0,Southeastern
2014-10-12,36,2014-10-12,2608.0,Southeastern
2014-10-19,55,2014-10-19,2608.0,Southeastern
2014-10-26,57,2014-10-26,2608.0,Southeastern
2014-11-02,61,2014-11-02,2608.0,Southeastern
2014-11-09,43,2014-11-09,2608.0,Southeastern
2014-11-16,47,2014-11-16,2608.0,Southeastern
2014-11-23,48,2014-11-23,2608.0,Southeastern
2014-11-30,54,2014-11-30,2608.0,Southeastern
2014-12-07,55,2014-12-07,2608.0,Southeastern
2014-12-14,39,2014-12-14,2608.0,Southeastern
2014-12-21,54,2014-12-21,2608.0,Southeastern
2014-12-28,46,2014-12-28,2608.0,Southeastern
2015-01-04,46,2015-01-04,2608.0,Southeastern
2015-01-11,34,2015-01-11,2608.0,Southeastern
2015-01-18,34,2015-01-18,2608.0,Southeastern
2015-01-25,27,2015-01-25,2608.0,Southeastern
2015-02-01,21,2015-02-01,2608.0,Southeastern
2015-02-08,35,2015-02-08,2608.0,Southeastern
2015-02-15,35,2015-02-15,2608.0,Southeastern
2015-02-22,37,2015-02-22,2608.0,Southeastern
2015-03-01,26,2015-03-01,2608.0,Southeastern
2015-03-08,65,2015-03-08,2608.0,Southeastern
2015-03-15,72,2015-03-15,2608.0,Southeastern
2015-03-22,81,2015-03-22,2608.0,Southeastern
2015-03-29,81,2015-03-29,2608.0,Southeastern
2015-04-05,89,2015-04-05,2608.0,Southeastern
2015-04-12,96,2015-04-12,2608.0,Southeastern
2015-04-19,98,2015-04-19,2608.0,Southeastern
2015-04-26,91,2015-04-26,2608.0,Southeastern
2015-05-03,87,2015-05-03,2608.0,Southeastern
2015-05-10,94,2015-05-10,2608.0,Southeastern
2015-05-17,87,2015-05-17,2608.0,Southeastern
2015-05-24,73,2015-05-24,2608.0,Southeastern
2015-05-31,125,2015-05-31,2608.0,Southeastern
2015-06-07,131,2015-06-07,2608.0,Southeastern
2015-06-14,140,2015-06-14,2608.0,Southeastern
2015-06-21,108,2015-06-21,2608.0,Southeastern
2015-06-28,122,2015-06-28,2608.0,Southeastern
2015-07-05,128,2015-07-05,2608.0,Southeastern
2015-07-12,132,2015-07-12,2608.0,Southeastern
2015-07-19,117,2015-07-19,2608.0,Southeastern
2015-07-26,74,2015-07-26,2608.0,Southeastern
2015-08-02,108,2015-08-02,2608.0,Southeastern
2015-08-09,115,2015-08-09,2608.0,Southeastern
2015-08-16,112,2015-08-16,2608.0,Southeastern
2015-08-23,90,2015-08-23,2608.0,Southeastern
2015-08-30,152,2015-08-30,2608.0,Southeastern
2015-09-06,100,2015-09-06,2608.0,Southeastern
2015-09-13,107,2015-09-13,2608.0,Southeastern
2015-09-20,109,2015-09-20,2608.0,Southeastern
2015-09-27,112,2015-09-27,2608.0,Southeastern
2015-10-04,106,2015-10-04,2608.0,Southeastern
2015-10-11,101,2015-10-11,2608.0,Southeastern
2015-10-18,98,2015-10-18,2608.0,Southeastern
2015-10-25,90,2015-10-25,2608.0,Southeastern
2015-11-01,117,2015-11-01,2608.0,Southeastern
2015-11-08,104,2015-11-08,2608.0,Southeastern
2015-11-15,93,2015-11-15,2608.0,Southeastern
2015-11-22,95,2015-11-22,2608.0,Southeastern
2015-11-29,89,2015-11-29,2608.0,Southeastern
2015-12-06,108,2015-12-06,2608.0,Southeastern
2015-12-13,104,2015-12-13,2608.0,Southeastern
2015-12-20,119,2015-12-20,2608.0,Southeastern
2015-12-27,114,2015-12-27,2608.0,Southeastern
2016-01-03,96,2016-01-03,2608.0,Southeastern
2016-01-10,94,2016-01-10,2608.0,Southeastern
2016-01-17,83,2016-01-17,2608.0,Southeastern
2016-01-24,87,2016-01-24,2608.0,Southeastern
2016-01-31,95,2016-01-31,2608.0,Southeastern
2016-02-07,103,2016-02-07,2608.0,Southeastern
2016-02-14,76,2016-02-14,2608.0,Southeastern
2016-02-21,90,2016-02-21,2608.0,Southeastern
2016-02-28,82,2016-02-28,2608.0,Southeastern
2016-03-06,92,2016-03-06,2608.0,Southeastern
2016-03-13,109,2016-03-13,2608.0,Southeastern
2016-03-20,97,2016-03-20,2608.0,Southeastern
2016-03-27,87,2016-03-27,2608.0,Southeastern
2016-04-03,106,2016-04-03,2608.0,Southeastern
2016-04-10,64,2016-04-10,2608.0,Southeastern
2016-04-17,92,2016-04-17,2608.0,Southeastern
2016-04-24,101,2016-04-24,2608.0,Southeastern
2016-05-01,109,2016-05-01,2608.0,Southeastern
2016-05-08,68,2016-05-08,2608.0,Southeastern
2016-05-15,82,2016-05-15,2608.0,Southeastern
2016-05-22,97,2016-05-22,2608.0,Southeastern
2016-05-29,93,2016-05-29,2608.0,Southeastern
2016-06-05,97,2016-06-05,2608.0,Southeastern
2016-06-12,90,2016-06-12,2608.0,Southeastern
2016-06-19,94,2016-06-19,2608.0,Southeastern
2016-06-26,112,2016-06-26,2608.0,Southeastern
2016-07-03,72,2016-07-03,2608.0,Southeastern
2016-07-10,89,2016-07-10,2608.0,Southeastern
2016-07-17,74,2016-07-17,2608.0,Southeastern
2016-07-24,66,2016-07-24,2608.0,Southeastern
2016-07-31,66,2016-07-31,2608.0,Southeastern
2016-08-07,126,2016-08-07,2608.0,Southeastern
2016-08-14,86,2016-08-14,2608.0,Southeastern
2016-08-21,72,2016-08-21,2608.0,Southeastern
2016-08-28,94,2016-08-28,2608.0,Southeastern
2016-09-04,104,2016-09-04,2608.0,Southeastern
2016-09-11,71,2016-09-11,2608.0,Southeastern
2016-09-18,86,2016-09-18,2608.0,Southeastern
2016-09-25,87,2016-09-25,2608.0,Southeastern
2016-10-02,64,2016-10-02,2608.0,Southeastern
2016-10-09,62,2016-10-09,2608.0,Southeastern
2016-10-16,75,2016-10-16,2608.0,Southeastern
2016-10-23,85,2016-10-23,2608.0,Southeastern
2016-10-30,61,2016-10-30,2608.0,Southeastern
2016-11-06,81,2016-11-06,2608.0,Southeastern
2016-11-13,65,2016-11-13,2608.0,Southeastern
2016-11-20,62,2016-11-20,2608.0,Southeastern
2016-11-27,72,2016-11-27,2608.0,Southeastern
2016-12-04,65,2016-12-04,2608.0,Southeastern
2016-12-11,37,2016-12-11,2608.0,Southeastern
2016-12-18,60,2016-12-18,2608.0,Southeastern
2016-12-25,51,2016-12-25,2608.0,Southeastern
2017-01-01,49,2017-01-01,2608.0,Southeastern
2017-01-08,41,2017-01-08,2608.0,Southeastern
2017-01-15,78,2017-01-15,2608.0,Southeastern
2017-01-22,56,2017-01-22,2608.0,Southeastern
2017-01-29,79,2017-01-29,2608.0,Southeastern
2017-02-05,68,2017-02-05,2608.0,Southeastern
2017-02-12,34,2017-02-12,2608.0,Southeastern
2017-02-19,70,2017-02-19,2608.0,Southeastern
2017-02-26,68,2017-02-26,2608.0,Southeastern
2017-03-05,50,2017-03-05,2608.0,Southeastern
2017-03-12,76,2017-03-12,2608.0,Southeastern
2017-03-19,49,2017-03-19,2608.0,Southeastern
2017-03-26,61,2017-03-26,2608.0,Southeastern
2017-04-02,67,2017-04-02,2608.0,Southeastern
2017-04-09,64,2017-04-09,2608.0,Southeastern
2017-04-16,68,2017-04-16,2608.0,Southeastern
2017-04-23,95,2017-04-23,2608.0,Southeastern
2017-04-30,86,2017-04-30,2608.0,Southeastern
2017-05-07,65,2017-05-07,2608.0,Southeastern
2017-05-14,72,2017-05-14,2608.0,Southeastern
2017-05-21,59,2017-05-21,2608.0,Southeastern
2017-05-28,58,2017-05-28,2608.0,Southeastern
2017-06-04,46,2017-06-04,2608.0,Southeastern
2017-06-11,52,2017-06-11,2608.0,Southeastern
2017-06-18,62,2017-06-18,2608.0,Southeastern
2017-06-25,59,2017-06-25,2608.0,Southeastern
2017-07-02,52,2017-07-02,2608.0,Southeastern
2017-07-09,78,2017-07-09,2608.0,Southeastern
2017-07-16,64,2017-07-16,2608.0,Southeastern
2017-07-23,79,2017-07-23,2608.0,Southeastern
2017-07-30,52,2017-07-30,2608.0,Southeastern
2017-08-06,61,2017-08-06,2608.0,Southeastern
2017-08-13,72,2017-08-13,2608.0,Southeastern
2017-08-20,95,2017-08-20,2608.0,Southeastern
2017-08-27,68,2017-08-27,2608.0,Southeastern
2017-09-03,70,2017-09-03,2608.0,Southeastern
2017-09-10,74,2017-09-10,2608.0,Southeastern
2017-09-17,102,2017-09-17,2608.0,Southeastern
2017-09-24,78,2017-09-24,2608.0,Southeastern
2017-10-01,77,2017-10-01,2608.0,Southeastern
2017-10-08,102,2017-10-08,2608.0,Southeastern
2017-10-15,58,2017-10-15,2608.0,Southeastern
2017-10-22,83,2017-10-22,2608.0,Southeastern
2017-10-29,72,2017-10-29,2608.0,Southeastern
2017-11-05,66,2017-11-05,2608.0,Southeastern
2017-11-12,71,2017-11-12,2608.0,Southeastern
2017-11-19,75,2017-11-19,2608.0,Southeastern
2017-11-26,65,2017-11-26,2608.0,Southeastern
2017-12-03,61,2017-12-03,2608.0,Southeastern
2017-12-10,44,2017-12-10,2608.0,Southeastern
2017-12-17,57,2017-12-17,2608.0,Southeastern
2017-12-24,58,2017-12-24,2608.0,Southeastern
2017-12-31,35,2017-12-31,2608.0,Southeastern
2018-01-07,44,2018-01-07,2608.0,Southeastern
2018-01-14,65,2018-01-14,2608.0,Southeastern
2018-01-21,66,2018-01-21,2608.0,Southeastern
2018-01-28,90,2018-01-28,2608.0,Southeastern
2018-02-04,64,2018-02-04,2608.0,Southeastern
2018-02-11,59,2018-02-11,2608.0,Southeastern
2018-02-18,102,2018-02-18,2608.0,Southeastern
2018-02-25,94,2018-02-25,2608.0,Southeastern
2018-03-04,85,2018-03-04,2608.0,Southeastern
2018-03-11,74,2018-03-11,2608.0,Southeastern
2018-03-18,82,2018-03-18,2608.0,Southeastern
2018-03-25,73,2018-03-25,2608.0,Southeastern
2018-04-01,88,2018-04-01,2608.0,Southeastern
2018-04-08,109,2018-04-08,2608.0,Southeastern
2018-04-15,95,2018-04-15,2608.0,Southeastern
2018-04-22,70,2018-04-22,2608.0,Southeastern
2018-04-29,84,2018-04-29,2608.0,Southeastern
2018-05-06,88,2018-05-06,2608.0,Southeastern
2018-05-13,121,2018-05-13,2608.0,Southeastern
2018-05-20,74,2018-05-20,2608.0,Southeastern
2018-05-27,83,2018-05-27,2608.0,Southeastern
2018-06-03,122,2018-06-03,2608.0,Southeastern
2018-06-10,127,2018-06-10,2608.0,Southeastern
2018-06-17,131,2018-06-17,2608.0,Southeastern
2018-06-24,107,2018-06-24,2608.0,Southeastern
2018-07-01,97,2018-07-01,2608.0,Southeastern
2018-07-08,121,2018-07-08,2608.0,Southeastern
2018-07-15,122,2018-07-15,2608.0,Southeastern
2018-07-22,108,2018-07-22,2608.0,Southeastern
2018-07-29,120,2018-07-29,2608.0,Southeastern
2018-08-05,113,2018-08-05,2608.0,Southeastern
2018-08-12,141,2018-08-12,2608.0,Southeastern
2018-08-19,128,2018-08-19,2608.0,Southeastern
2018-08-26,138,2018-08-26,2608.0,Southeastern
2018-09-02,93,2018-09-02,2608.0,Southeastern
2018-09-09,92,2018-09-09,2608.0,Southeastern
2018-09-16,122,2018-09-16,2608.0,Southeastern
2018-09-23,88,2018-09-23,2608.0,Southeastern
2018-09-30,106,2018-09-30,2608.0,Southeastern
2018-10-07,134,2018-10-07,2608.0,Southeastern
2018-10-14,82,2018-10-14,2608.0,Southeastern
2018-10-21,96,2018-10-21,2608.0,Southeastern
2018-10-28,86,2018-10-28,2608.0,Southeastern
2018-11-04,92,2018-11-04,2608.0,Southeastern
2018-11-11,105,2018-11-11,2608.0,Southeastern
2018-11-18,73,2018-11-18,2608.0,Southeastern
2018-11-25,77,2018-11-25,2608.0,Southeastern
2018-12-02,80,2018-12-02,2608.0,Southeastern
2018-12-09,76,2018-12-09,2608.0,Southeastern
2018-12-16,89,2018-12-16,2608.0,Southeastern
2018-12-23,91,2018-12-23,2608.0,Southeastern
2018-12-30,57,2018-12-30,2608.0,Southeastern
2019-01-06,8,2019-01-06,2608.0,Southeastern
2013-07-07,36,2013-07-07,2704.02,Northeastern
2013-07-14,39,2013-07-14,2704.02,Northeastern
2013-07-21,36,2013-07-21,2704.02,Northeastern
2013-07-28,34,2013-07-28,2704.02,Northeastern
2013-08-04,41,2013-08-04,2704.02,Northeastern
2013-08-11,30,2013-08-11,2704.02,Northeastern
2013-08-18,41,2013-08-18,2704.02,Northeastern
2013-08-25,31,2013-08-25,2704.02,Northeastern
2013-09-01,32,2013-09-01,2704.02,Northeastern
2013-09-08,40,2013-09-08,2704.02,Northeastern
2013-09-15,29,2013-09-15,2704.02,Northeastern
2013-09-22,25,2013-09-22,2704.02,Northeastern
2013-09-29,24,2013-09-29,2704.02,Northeastern
2013-10-06,33,2013-10-06,2704.02,Northeastern
2013-10-13,27,2013-10-13,2704.02,Northeastern
2013-10-20,43,2013-10-20,2704.02,Northeastern
2013-10-27,24,2013-10-27,2704.02,Northeastern
2013-11-03,29,2013-11-03,2704.02,Northeastern
2013-11-10,18,2013-11-10,2704.02,Northeastern
2013-11-17,21,2013-11-17,2704.02,Northeastern
2013-11-24,24,2013-11-24,2704.02,Northeastern
2013-12-01,24,2013-12-01,2704.02,Northeastern
2013-12-08,20,2013-12-08,2704.02,Northeastern
2013-12-15,29,2013-12-15,2704.02,Northeastern
2013-12-22,30,2013-12-22,2704.02,Northeastern
2013-12-29,28,2013-12-29,2704.02,Northeastern
2014-01-05,23,2014-01-05,2704.02,Northeastern
2014-01-12,16,2014-01-12,2704.02,Northeastern
2014-01-19,35,2014-01-19,2704.02,Northeastern
2014-01-26,14,2014-01-26,2704.02,Northeastern
2014-02-02,24,2014-02-02,2704.02,Northeastern
2014-02-09,14,2014-02-09,2704.02,Northeastern
2014-02-16,20,2014-02-16,2704.02,Northeastern
2014-02-23,26,2014-02-23,2704.02,Northeastern
2014-03-02,18,2014-03-02,2704.02,Northeastern
2014-03-09,27,2014-03-09,2704.02,Northeastern
2014-03-16,26,2014-03-16,2704.02,Northeastern
2014-03-23,30,2014-03-23,2704.02,Northeastern
2014-03-30,26,2014-03-30,2704.02,Northeastern
2014-04-06,22,2014-04-06,2704.02,Northeastern
2014-04-13,18,2014-04-13,2704.02,Northeastern
2014-04-20,32,2014-04-20,2704.02,Northeastern
2014-04-27,26,2014-04-27,2704.02,Northeastern
2014-05-04,30,2014-05-04,2704.02,Northeastern
2014-05-11,26,2014-05-11,2704.02,Northeastern
2014-05-18,34,2014-05-18,2704.02,Northeastern
2014-05-25,32,2014-05-25,2704.02,Northeastern
2014-06-01,21,2014-06-01,2704.02,Northeastern
2014-06-08,27,2014-06-08,2704.02,Northeastern
2014-06-15,38,2014-06-15,2704.02,Northeastern
2014-06-22,50,2014-06-22,2704.02,Northeastern
2014-06-29,27,2014-06-29,2704.02,Northeastern
2014-07-06,35,2014-07-06,2704.02,Northeastern
2014-07-13,41,2014-07-13,2704.02,Northeastern
2014-07-20,31,2014-07-20,2704.02,Northeastern
2014-07-27,36,2014-07-27,2704.02,Northeastern
2014-08-03,21,2014-08-03,2704.02,Northeastern
2014-08-10,41,2014-08-10,2704.02,Northeastern
2014-08-17,51,2014-08-17,2704.02,Northeastern
2014-08-24,41,2014-08-24,2704.02,Northeastern
2014-08-31,37,2014-08-31,2704.02,Northeastern
2014-09-07,34,2014-09-07,2704.02,Northeastern
2014-09-14,45,2014-09-14,2704.02,Northeastern
2014-09-21,44,2014-09-21,2704.02,Northeastern
2014-09-28,41,2014-09-28,2704.02,Northeastern
2014-10-05,27,2014-10-05,2704.02,Northeastern
2014-10-12,24,2014-10-12,2704.02,Northeastern
2014-10-19,34,2014-10-19,2704.02,Northeastern
2014-10-26,30,2014-10-26,2704.02,Northeastern
2014-11-02,38,2014-11-02,2704.02,Northeastern
2014-11-09,42,2014-11-09,2704.02,Northeastern
2014-11-16,34,2014-11-16,2704.02,Northeastern
2014-11-23,30,2014-11-23,2704.02,Northeastern
2014-11-30,32,2014-11-30,2704.02,Northeastern
2014-12-07,25,2014-12-07,2704.02,Northeastern
2014-12-14,31,2014-12-14,2704.02,Northeastern
2014-12-21,24,2014-12-21,2704.02,Northeastern
2014-12-28,18,2014-12-28,2704.02,Northeastern
2015-01-04,25,2015-01-04,2704.02,Northeastern
2015-01-11,28,2015-01-11,2704.02,Northeastern
2015-01-18,24,2015-01-18,2704.02,Northeastern
2015-01-25,22,2015-01-25,2704.02,Northeastern
2015-02-01,27,2015-02-01,2704.02,Northeastern
2015-02-08,15,2015-02-08,2704.02,Northeastern
2015-02-15,28,2015-02-15,2704.02,Northeastern
2015-02-22,19,2015-02-22,2704.02,Northeastern
2015-03-01,31,2015-03-01,2704.02,Northeastern
2015-03-08,29,2015-03-08,2704.02,Northeastern
2015-03-15,50,2015-03-15,2704.02,Northeastern
2015-03-22,43,2015-03-22,2704.02,Northeastern
2015-03-29,60,2015-03-29,2704.02,Northeastern
2015-04-05,70,2015-04-05,2704.02,Northeastern
2015-04-12,67,2015-04-12,2704.02,Northeastern
2015-04-19,60,2015-04-19,2704.02,Northeastern
2015-04-26,45,2015-04-26,2704.02,Northeastern
2015-05-03,56,2015-05-03,2704.02,Northeastern
2015-05-10,67,2015-05-10,2704.02,Northeastern
2015-05-17,56,2015-05-17,2704.02,Northeastern
2015-05-24,78,2015-05-24,2704.02,Northeastern
2015-05-31,64,2015-05-31,2704.02,Northeastern
2015-06-07,63,2015-06-07,2704.02,Northeastern
2015-06-14,75,2015-06-14,2704.02,Northeastern
2015-06-21,59,2015-06-21,2704.02,Northeastern
2015-06-28,74,2015-06-28,2704.02,Northeastern
2015-07-05,51,2015-07-05,2704.02,Northeastern
2015-07-12,61,2015-07-12,2704.02,Northeastern
2015-07-19,67,2015-07-19,2704.02,Northeastern
2015-07-26,58,2015-07-26,2704.02,Northeastern
2015-08-02,48,2015-08-02,2704.02,Northeastern
2015-08-09,63,2015-08-09,2704.02,Northeastern
2015-08-16,59,2015-08-16,2704.02,Northeastern
2015-08-23,55,2015-08-23,2704.02,Northeastern
2015-08-30,70,2015-08-30,2704.02,Northeastern
2015-09-06,59,2015-09-06,2704.02,Northeastern
2015-09-13,72,2015-09-13,2704.02,Northeastern
2015-09-20,51,2015-09-20,2704.02,Northeastern
2015-09-27,98,2015-09-27,2704.02,Northeastern
2015-10-04,49,2015-10-04,2704.02,Northeastern
2015-10-11,59,2015-10-11,2704.02,Northeastern
2015-10-18,71,2015-10-18,2704.02,Northeastern
2015-10-25,80,2015-10-25,2704.02,Northeastern
2015-11-01,43,2015-11-01,2704.02,Northeastern
2015-11-08,72,2015-11-08,2704.02,Northeastern
2015-11-15,42,2015-11-15,2704.02,Northeastern
2015-11-22,48,2015-11-22,2704.02,Northeastern
2015-11-29,40,2015-11-29,2704.02,Northeastern
2015-12-06,41,2015-12-06,2704.02,Northeastern
2015-12-13,45,2015-12-13,2704.02,Northeastern
2015-12-20,50,2015-12-20,2704.02,Northeastern
2015-12-27,43,2015-12-27,2704.02,Northeastern
2016-01-03,37,2016-01-03,2704.02,Northeastern
2016-01-10,34,2016-01-10,2704.02,Northeastern
2016-01-17,54,2016-01-17,2704.02,Northeastern
2016-01-24,55,2016-01-24,2704.02,Northeastern
2016-01-31,74,2016-01-31,2704.02,Northeastern
2016-02-07,55,2016-02-07,2704.02,Northeastern
2016-02-14,42,2016-02-14,2704.02,Northeastern
2016-02-21,46,2016-02-21,2704.02,Northeastern
2016-02-28,60,2016-02-28,2704.02,Northeastern
2016-03-06,73,2016-03-06,2704.02,Northeastern
2016-03-13,81,2016-03-13,2704.02,Northeastern
2016-03-20,49,2016-03-20,2704.02,Northeastern
2016-03-27,60,2016-03-27,2704.02,Northeastern
2016-04-03,63,2016-04-03,2704.02,Northeastern
2016-04-10,45,2016-04-10,2704.02,Northeastern
2016-04-17,48,2016-04-17,2704.02,Northeastern
2016-04-24,58,2016-04-24,2704.02,Northeastern
2016-05-01,91,2016-05-01,2704.02,Northeastern
2016-05-08,69,2016-05-08,2704.02,Northeastern
2016-05-15,76,2016-05-15,2704.02,Northeastern
2016-05-22,34,2016-05-22,2704.02,Northeastern
2016-05-29,47,2016-05-29,2704.02,Northeastern
2016-06-05,51,2016-06-05,2704.02,Northeastern
2016-06-12,40,2016-06-12,2704.02,Northeastern
2016-06-19,49,2016-06-19,2704.02,Northeastern
2016-06-26,40,2016-06-26,2704.02,Northeastern
2016-07-03,54,2016-07-03,2704.02,Northeastern
2016-07-10,43,2016-07-10,2704.02,Northeastern
2016-07-17,49,2016-07-17,2704.02,Northeastern
2016-07-24,33,2016-07-24,2704.02,Northeastern
2016-07-31,45,2016-07-31,2704.02,Northeastern
2016-08-07,46,2016-08-07,2704.02,Northeastern
2016-08-14,45,2016-08-14,2704.02,Northeastern
2016-08-21,41,2016-08-21,2704.02,Northeastern
2016-08-28,41,2016-08-28,2704.02,Northeastern
2016-09-04,43,2016-09-04,2704.02,Northeastern
2016-09-11,60,2016-09-11,2704.02,Northeastern
2016-09-18,38,2016-09-18,2704.02,Northeastern
2016-09-25,42,2016-09-25,2704.02,Northeastern
2016-10-02,38,2016-10-02,2704.02,Northeastern
2016-10-09,42,2016-10-09,2704.02,Northeastern
2016-10-16,47,2016-10-16,2704.02,Northeastern
2016-10-23,56,2016-10-23,2704.02,Northeastern
2016-10-30,48,2016-10-30,2704.02,Northeastern
2016-11-06,39,2016-11-06,2704.02,Northeastern
2016-11-13,43,2016-11-13,2704.02,Northeastern
2016-11-20,45,2016-11-20,2704.02,Northeastern
2016-11-27,56,2016-11-27,2704.02,Northeastern
2016-12-04,56,2016-12-04,2704.02,Northeastern
2016-12-11,43,2016-12-11,2704.02,Northeastern
2016-12-18,41,2016-12-18,2704.02,Northeastern
2016-12-25,26,2016-12-25,2704.02,Northeastern
2017-01-01,47,2017-01-01,2704.02,Northeastern
2017-01-08,32,2017-01-08,2704.02,Northeastern
2017-01-15,36,2017-01-15,2704.02,Northeastern
2017-01-22,39,2017-01-22,2704.02,Northeastern
2017-01-29,49,2017-01-29,2704.02,Northeastern
2017-02-05,42,2017-02-05,2704.02,Northeastern
2017-02-12,55,2017-02-12,2704.02,Northeastern
2017-02-19,59,2017-02-19,2704.02,Northeastern
2017-02-26,39,2017-02-26,2704.02,Northeastern
2017-03-05,52,2017-03-05,2704.02,Northeastern
2017-03-12,53,2017-03-12,2704.02,Northeastern
2017-03-19,33,2017-03-19,2704.02,Northeastern
